course_id,course_title,is_paid,price,num_subscribers,num_reviews,course_level,subject,date_published
535650,Accelerate Your Guitar Learning With Metal Techniques,True,20,1305,25,All,Musical Instruments,2015-08-18 20:00:20+00:00
769270,Beginner Step by Step Keharwa Theka Tabla Course,True,20,916,26,Introductory,Musical Instruments,2016-02-22 17:09:58+00:00
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,True,85,2357,15,Introductory,Musical Instruments,2013-05-02 11:38:58+00:00
17922,Play Ukulele Now,True,30,1951,88,All,Musical Instruments,2012-06-02 21:40:53+00:00
112314,Acoustic Blues Guitar Lessons,True,125,1284,136,Intermediate,Musical Instruments,2013-11-28 08:54:00+00:00
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,True,70,769,10,All,Musical Instruments,2015-11-02 21:50:52+00:00
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,True,75,3122,6,All,Musical Instruments,2013-10-27 15:18:29+00:00
606494,The 80/20 Beginner Guitar Course,True,50,1269,27,Introductory,Musical Instruments,2016-04-28 18:21:33+00:00
1217408,Drums for Beginners,False,0,1618,4,Introductory,Musical Instruments,2017-06-19 20:58:55+00:00
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,True,150,89,7,Introductory,Musical Instruments,2016-12-26 15:21:25+00:00
1008098,Learn to play guitar and sing at the same time,True,45,66,9,Introductory,Musical Instruments,2016-11-25 22:42:01+00:00
650836,Introduction to Ukulele 1,True,20,630,25,Introductory,Musical Instruments,2015-12-01 19:23:03+00:00
504168,Learn Flute FAST!,True,45,249,33,Introductory,Musical Instruments,2015-06-02 19:50:16+00:00
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,True,45,198,11,Intermediate,Musical Instruments,2016-02-13 20:32:55+00:00
743884,Piano With Willie: Blues n' Boogie Vol. 3,True,40,84,4,Intermediate,Musical Instruments,2016-04-13 05:42:43+00:00
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,True,40,58,5,All,Musical Instruments,2015-08-17 18:39:16+00:00
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,True,75,186,35,Introductory,Musical Instruments,2016-02-05 21:40:53+00:00
1146368,The Easy Beginner Drum Course,True,25,21,4,Introductory,Musical Instruments,2017-03-21 18:31:45+00:00
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,True,40,431,2,Introductory,Musical Instruments,2016-01-04 21:22:38+00:00
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,True,20,53,5,Introductory,Musical Instruments,2015-08-17 19:02:38+00:00
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,False,0,2610,28,All,Musical Instruments,2016-04-20 15:48:09+00:00
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,True,20,26,2,Introductory,Musical Instruments,2016-02-01 05:42:39+00:00
53277,Guitar for Music Educators: Learning How to Teach Guitar,True,20,32,3,Introductory,Musical Instruments,2013-07-26 21:26:05+00:00
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,False,0,1631,23,All,Musical Instruments,2015-11-23 18:07:41+00:00
1149202,Guitar Solo - Theory and Improvisation Lessons,True,60,12,4,Intermediate,Musical Instruments,2017-04-11 19:15:27+00:00
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,True,30,12,2,Intermediate,Musical Instruments,2016-03-24 15:26:48+00:00
789820,Instant Harmonica - play Christmas + Birthday songs now!,True,40,236,0,All,Musical Instruments,2016-05-18 18:46:00+00:00
806640,Blues Master - Advanced Techniques Piano Course,True,75,7,2,All,Musical Instruments,2016-03-29 00:12:02+00:00
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,True,30,11,2,Intermediate,Musical Instruments,2016-04-13 18:47:40+00:00
818838,Trombone Lessons For Beginners,True,95,11,2,Introductory,Musical Instruments,2016-04-14 17:33:44+00:00
269832,Rhythm to Rock Drum Lesson 6,True,20,12,1,Introductory,Musical Instruments,2014-08-21 01:51:51+00:00
759130,Flute Pro Series - You're about to love practicing the flute,True,50,135,1,All,Musical Instruments,2016-04-01 16:31:20+00:00
556076,How To Play Guitar - Everything You Need To Know To Start,True,50,5,1,Introductory,Musical Instruments,2015-07-21 18:25:38+00:00
824020,Trombone Pro Series - Fall in love with the Trombone,True,50,57,6,All,Musical Instruments,2016-04-22 23:49:11+00:00
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,True,25,7,1,All,Musical Instruments,2017-05-23 23:51:34+00:00
139792,Learn to play tunes by ear on harmonica - no written music,True,35,73,3,Intermediate,Musical Instruments,2014-03-23 15:23:01+00:00
482334,Fingerpicking for Guitar,True,20,35,4,All,Musical Instruments,2016-09-14 16:38:02+00:00
602812,"Music Theory, Guitar and Ear Training",True,60,30,3,Introductory,Musical Instruments,2015-11-22 18:35:43+00:00
1036400,"Piano Unbound. Piano learning method, a course for beginners",True,195,32,1,All,Musical Instruments,2017-04-25 14:57:21+00:00
866528,Advanced Trombone Studies - Learn to Master the Trombone!,True,50,39,2,All,Musical Instruments,2016-07-05 23:21:53+00:00
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",True,50,90,2,All,Musical Instruments,2015-04-16 16:55:20+00:00
744080,Piano With Willie: Tritones & Phat Chords,True,40,37,3,Intermediate,Musical Instruments,2016-04-13 06:52:29+00:00
620372,Piano for Kids: Developing Your Child's Creative Abilities,True,65,42,2,Introductory,Musical Instruments,2015-10-24 00:09:09+00:00
214418,Piano Lessons For The Hip Hop Fan,True,20,276,2,Intermediate,Musical Instruments,2014-05-12 13:38:56+00:00
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,True,50,88,1,All,Musical Instruments,2015-09-24 00:34:24+00:00
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,True,30,10,0,Intermediate,Musical Instruments,2016-08-06 15:31:24+00:00
771880,Clarinet Lessons For Beginners,True,95,11,0,Introductory,Musical Instruments,2016-02-26 20:26:41+00:00
228268,Play music on Harmonica using 8 notes - learn easy tunes!,True,35,29,0,Introductory,Musical Instruments,2014-05-26 13:25:00+00:00
944550,Learn Piano Online-A Quiet Solace Piano Solo,True,50,7,0,Intermediate,Musical Instruments,2016-08-29 21:48:56+00:00
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,True,30,9,0,Intermediate,Musical Instruments,2016-05-05 19:36:14+00:00
838320,The Art of the Blues Shuffle - A Guitarist's Guide,True,20,8,0,Intermediate,Musical Instruments,2016-06-26 16:57:13+00:00
838896,Learn Piano Online-Ambiance Piano Solo,True,50,8,0,Intermediate,Musical Instruments,2016-06-21 02:40:52+00:00
812602,Piano Lessons For Beginners,True,95,8,0,Introductory,Musical Instruments,2016-04-12 19:38:48+00:00
190906,The Theory & Practice of Modes on the Guitar,True,35,17,0,Intermediate,Musical Instruments,2014-04-04 15:14:37+00:00
1124590,Learn How To Play The Trumpet,True,75,2,0,All,Musical Instruments,2017-06-19 21:42:44+00:00
917176,Violin for Beginners,True,50,4,0,Introductory,Musical Instruments,2017-03-07 23:22:53+00:00
647884,Beginner Acoustic Guitar Lessons,True,25,8,0,Introductory,Musical Instruments,2015-10-28 20:33:28+00:00
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,True,100,122,3,Introductory,Musical Instruments,2015-11-14 00:42:39+00:00
1216752,Curso de Bateria - Explorando Diferentes Divisões,True,55,5,2,Intermediate,Musical Instruments,2017-05-18 07:14:21+00:00
1193536,Escalas Pentatónicas para guitarristas,True,25,11,3,All,Musical Instruments,2017-06-02 15:54:33+00:00
430962,Brass Master Class,True,20,36,6,All,Musical Instruments,2015-06-09 18:19:36+00:00
631480,Enseñando música: mejora tus clases de instrumento ,True,30,111,3,Introductory,Musical Instruments,2015-10-07 18:01:05+00:00
970462,Ukelele exprés: aprende a tocar en menos de un mes,False,0,888,64,Introductory,Musical Instruments,2016-10-17 19:14:29+00:00
852426,Curso de Guitarra para Principiantes,True,20,53,5,Introductory,Musical Instruments,2016-06-01 17:36:30+00:00
430992,Mundharmonika spielen - mein schönstes Hobby,True,20,65,7,Introductory,Musical Instruments,2015-06-09 17:39:42+00:00
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,True,25,38,7,Intermediate,Musical Instruments,2016-02-03 03:04:26+00:00
608436,Présentation du Banjo Ténor,True,20,18,4,Introductory,Musical Instruments,2015-09-13 23:49:34+00:00
217628,Aprende a tocar el acordeón de botones,True,50,22,4,All,Musical Instruments,2014-05-19 15:58:53+00:00
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,True,50,211,12,Introductory,Musical Instruments,2015-10-08 18:06:24+00:00
935900,Pedais de efeito para Contrabaixo,True,50,10,3,All,Musical Instruments,2016-08-26 21:11:24+00:00
713492,Mantenimiento y octavación para guitarras eléctricas,True,35,12,3,All,Musical Instruments,2016-04-27 03:55:07+00:00
218540,Aprende a tocar el violín desde cero,True,50,17,1,All,Musical Instruments,2014-05-19 16:06:25+00:00
211780,Aprende a tocar el teclado como los expertos,True,50,11,1,All,Musical Instruments,2014-05-09 19:48:53+00:00
217320,Aprende a tocar el saxofón como siempre has querido,True,20,8,1,All,Musical Instruments,2014-05-16 17:23:28+00:00
387064,Guitarra para principiantes,True,20,7,1,Introductory,Musical Instruments,2015-01-22 19:34:43+00:00
219756,Aprende a tocar flauta transversal sin complicaciones,True,50,6,2,All,Musical Instruments,2014-05-19 16:51:41+00:00
1243162,Aprende a tocar las escalas en el acordeón de botones.,True,20,2,0,Introductory,Musical Instruments,2017-06-17 23:48:41+00:00
1174974,Curso de Violão Prático,True,70,5,0,Introductory,Musical Instruments,2017-04-12 08:28:40+00:00
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",True,50,14,2,All,Musical Instruments,2014-05-16 17:07:11+00:00
430994,Gitarre spielen - mein schönstes Hobby,True,20,11,2,Introductory,Musical Instruments,2015-06-09 17:18:29+00:00
207408,Aprende a tocar la guitarra acústica como un profesional,True,50,11,0,All,Musical Instruments,2014-05-05 22:03:41+00:00
445118,Guitar Lesson - Five Steps to Learn Barre Chords,True,35,57,9,All,Musical Instruments,2015-03-15 18:06:30+00:00
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",True,20,377,8,All,Musical Instruments,2014-01-30 16:29:05+00:00
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,True,20,273,4,All,Musical Instruments,2014-01-16 17:22:04+00:00
131512,Inside Drum Technique,True,50,406,10,All,Musical Instruments,2013-12-13 10:01:14+00:00
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",True,195,556,11,Intermediate,Musical Instruments,2014-01-27 23:26:57+00:00
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,True,95,115,17,All,Musical Instruments,2015-08-10 23:51:56+00:00
561774,Instant Harmonica - play the great Irish tune Molly Malone!,True,20,420,2,Introductory,Musical Instruments,2015-07-23 20:14:45+00:00
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,True,40,32,3,All,Musical Instruments,2017-02-07 03:15:40+00:00
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,True,65,26,5,All,Musical Instruments,2017-05-02 16:26:45+00:00
761938,Guitar Lessons - The Modal System - Modes Essentials,True,45,116,7,All,Musical Instruments,2016-02-14 22:15:09+00:00
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,True,50,425,7,All,Musical Instruments,2015-01-16 00:54:01+00:00
182940,Modern Piano Lessons For Beginners,True,20,736,6,Introductory,Musical Instruments,2014-04-01 22:01:27+00:00
1003250,World Percussion: Complete Lessons for Everyone,True,40,68,9,All,Musical Instruments,2016-11-14 15:36:35+00:00
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,True,20,104,0,All,Musical Instruments,2017-04-24 19:51:27+00:00
647276,Acoustic Blues Guitar Lessons,True,75,189,18,Intermediate,Musical Instruments,2016-01-10 21:39:42+00:00
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,True,20,738,6,All,Musical Instruments,2012-10-13 23:40:19+00:00
264396,Learn How to Play the Violin - Violin Basics,True,20,365,10,Introductory,Musical Instruments,2014-08-13 01:32:18+00:00
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,True,20,146,5,All,Musical Instruments,2014-01-30 22:43:42+00:00
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,True,50,383,4,Introductory,Musical Instruments,2015-11-11 00:25:06+00:00
326310,Get Piano Skills TODAY!!! ,True,100,92,5,All,Musical Instruments,2014-11-05 18:40:00+00:00
398522,Learn the Violin - Scales and Fundamentals,True,80,291,14,Introductory,Musical Instruments,2015-10-28 19:19:33+00:00
773144,Piano With Willie Building Technique with Scales Vol. 2,True,40,61,3,All,Musical Instruments,2016-04-13 06:29:50+00:00
324226,Master Flute Playing: Intermediate Instruction Made Simple!,True,50,288,15,Intermediate,Musical Instruments,2014-10-29 19:42:29+00:00
888668,How to Sing and Play the Guitar (at the same time),True,20,78,8,Introductory,Musical Instruments,2016-07-18 19:42:57+00:00
301686,"Super Beginner Guitar - start right, start awesome",True,30,594,3,Introductory,Musical Instruments,2014-11-26 03:57:18+00:00
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",True,40,489,5,All,Musical Instruments,2015-10-26 22:01:15+00:00
269830,Rhythm to Rock Drum Lesson 5,True,20,13,3,Introductory,Musical Instruments,2014-08-18 22:26:24+00:00
315812,Gibson's Learn & Master Guitar,True,50,103,33,All,Musical Instruments,2014-10-30 14:39:14+00:00
373636,Master the Trombone: Intermediate Instruction Made Simple!,True,50,231,7,All,Musical Instruments,2015-03-04 22:36:26+00:00
1113170,Walking Bass Fundamentals,True,50,44,3,All,Musical Instruments,2017-03-13 22:15:23+00:00
336446,Circular Breathing for musicians - practical skills,True,25,261,4,All,Musical Instruments,2014-11-06 10:11:14+00:00
455676,Electric Bass for Busy Beginners Course 1,True,50,114,15,All,Musical Instruments,2015-04-27 20:20:47+00:00
200108,Guitar for Absolute Beginners (Class 1),True,20,45,4,Introductory,Musical Instruments,2014-05-01 15:32:23+00:00
198660,Tenor Banjo for Absolute Beginners,False,0,3167,161,Introductory,Musical Instruments,2014-07-19 10:32:00+00:00
763100,Guitar Lessons - 50 Essential Fast Legato Licks,True,35,105,9,Intermediate,Musical Instruments,2016-02-15 18:14:23+00:00
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,True,90,85,22,Introductory,Musical Instruments,2016-08-21 18:50:26+00:00
32033,Aprende batería con el nuevo método IDT,True,20,335,32,All,Musical Instruments,2012-12-24 22:17:59+00:00
286070,5 lecciones que todo guitarrista debe tomar,False,0,4452,263,Introductory,Musical Instruments,2014-08-23 05:08:14+00:00
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,True,20,332,23,Introductory,Musical Instruments,2013-07-06 10:46:25+00:00
725566,Curso de Violão Popular,True,25,287,42,Introductory,Musical Instruments,2016-01-27 23:12:19+00:00
829616,Aprendiendo Piano: Ejercicios de calentamiento,False,0,1876,109,Introductory,Musical Instruments,2016-04-27 17:58:22+00:00
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,True,40,113,4,Introductory,Musical Instruments,2016-06-29 01:27:47+00:00
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",True,75,158,17,All,Musical Instruments,2014-07-28 13:55:43+00:00
375830,Guitarra Desde Cero - PARTE 1,True,35,480,12,Introductory,Musical Instruments,2014-12-27 21:54:35+00:00
207440,Super-Curso de Guitarra Práctico Para Principiantes,True,85,228,26,Introductory,Musical Instruments,2014-06-30 12:29:38+00:00
1042382,Explosão Pentatônica,True,55,42,5,All,Musical Instruments,2016-12-22 14:13:13+00:00
1114722,Complete Beginners Introduction to Guitar,True,40,10,4,Introductory,Musical Instruments,2017-02-27 17:00:03+00:00
1102436,Learn 10 Scottish Tunes Piano Easy Level,True,45,103,1,Introductory,Musical Instruments,2017-02-20 17:32:01+00:00
644820,Fingerpicking Fundamentals,True,20,75,7,Introductory,Musical Instruments,2015-11-01 20:45:47+00:00
131562,Piano With A Pro,True,25,66,6,All,Musical Instruments,2014-05-05 20:37:22+00:00
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,True,70,61,9,Introductory,Musical Instruments,2016-02-12 18:14:24+00:00
459888,Master the Tuba - Intermediate Instruction Made Simple!,True,50,184,5,Intermediate,Musical Instruments,2015-04-15 17:32:56+00:00
1141614,The Fun and Effective Piano Course,True,30,24,2,All,Musical Instruments,2017-04-24 16:09:35+00:00
605074,Advanced Flute Studies - Learn to Master the Flute!​,True,50,205,4,All,Musical Instruments,2015-09-07 23:28:56+00:00
749616,Alternate Picking Speed & Accuracy,True,20,19,4,All,Musical Instruments,2016-05-12 19:17:21+00:00
470482,"Master the Euphonium with Simple, Intermediate Instruction!",True,50,120,6,Intermediate,Musical Instruments,2015-04-16 16:29:41+00:00
344348,Master the Clarinet: Intermediate Instruction Made Simple!,True,50,232,11,All,Musical Instruments,2015-01-01 01:24:20+00:00
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,True,50,148,3,All,Musical Instruments,2015-01-01 01:23:28+00:00
214794,Aprende a tocar ritmo pop en el piano y teclado,True,20,10,1,All,Musical Instruments,2014-05-16 17:03:56+00:00
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,True,100,72,2,Introductory,Musical Instruments,2016-03-31 17:10:42+00:00
823494,Comment jouer du Pianoforte,True,100,172,2,All,Musical Instruments,2016-05-02 19:34:42+00:00
212492,Aprende a tocar blues en el piano y teclado,True,50,10,4,All,Musical Instruments,2014-05-09 19:52:20+00:00
961774,ABC DO VIOLÃO E GUITARRA,True,85,25,2,Introductory,Musical Instruments,2017-03-03 18:54:28+00:00
1261210,Suonare la Chitarra,True,200,1,1,All,Musical Instruments,2017-06-21 17:19:26+00:00
211052,Aprende todos los secretos de la guitarra flamenca,True,50,13,2,All,Musical Instruments,2014-05-07 21:26:44+00:00
597868,こどもギターレッスン　リトルギタリストⅠ,True,20,69,1,Introductory,Musical Instruments,2015-11-07 23:09:05+00:00
218658,Aprende cómo tocar el Bajo Sexto,True,50,10,2,All,Musical Instruments,2014-05-19 16:46:59+00:00
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,True,50,25,1,All,Musical Instruments,2016-12-27 14:51:32+00:00
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,True,55,21,3,Introductory,Musical Instruments,2016-02-27 23:31:36+00:00
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),True,35,5,1,Intermediate,Musical Instruments,2017-03-28 18:15:08+00:00
628798,"Learn Piano with Beyer, 15 Minutes Challenge",True,65,418,2,All,Musical Instruments,2016-07-21 23:18:55+00:00
398224,"Classical Guitar Master Class: 'Alman  """,True,195,113,2,Intermediate,Musical Instruments,2015-04-21 23:43:30+00:00
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,True,50,78,6,Introductory,Musical Instruments,2014-01-16 17:21:49+00:00
799912,Alto Saxophone Lessons For Beginners,True,95,51,7,Introductory,Musical Instruments,2016-03-23 15:33:31+00:00
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,True,20,58,1,All,Musical Instruments,2015-12-17 18:29:20+00:00
744034,Piano With Willie: Jazz & Gospel Exercises,True,40,56,3,Intermediate,Musical Instruments,2016-04-13 06:57:11+00:00
139790,Bending the blue notes to give you killer sound on harmonica,True,35,162,3,Intermediate,Musical Instruments,2014-03-02 13:14:08+00:00
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",False,0,2577,30,Introductory,Musical Instruments,2015-07-03 19:07:11+00:00
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,True,20,62,1,Introductory,Musical Instruments,2015-08-21 21:37:53+00:00
773156,Piano With Willie Building Technique with Scales Vol. 3,True,40,42,1,All,Musical Instruments,2016-04-13 06:38:21+00:00
931152,Instant Bodhran - part two; learning further drumming skills,True,40,28,1,Introductory,Musical Instruments,2016-08-18 22:04:40+00:00
21080,Guitar Essentials,True,20,261,1,Introductory,Musical Instruments,2014-05-07 18:05:57+00:00
151120,Rhythm to Rock Drum Lessons,True,20,44,2,Introductory,Musical Instruments,2014-02-02 20:57:55+00:00
1236576,Learn to play and improve 12 bar blues harmonica solos,True,40,4,1,Introductory,Musical Instruments,2017-06-29 21:13:42+00:00
139784,Learn to improvise on your harmonica - in nice easy steps,True,35,98,1,Introductory,Musical Instruments,2014-03-16 18:28:46+00:00
486412,Learning Electric Guitar for Absolute Beginners,True,35,19,2,Introductory,Musical Instruments,2015-05-04 21:47:44+00:00
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!​,True,50,197,0,All,Musical Instruments,2015-04-15 20:24:35+00:00
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,True,20,58,4,All,Musical Instruments,2015-11-17 00:22:47+00:00
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,True,40,21,3,All,Musical Instruments,2016-09-20 15:32:31+00:00
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,True,50,92,3,All,Musical Instruments,2014-01-27 17:06:43+00:00
277770,Electric Bass Right From The Start,True,100,239,1,Introductory,Musical Instruments,2016-03-14 16:42:12+00:00
552606,Beginner Guitar Essentials,True,95,5,2,Introductory,Musical Instruments,2015-08-06 18:39:34+00:00
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,True,50,173,0,All,Musical Instruments,2015-04-15 17:47:17+00:00
1040596,'Greensleeves' Creative Piano Lessons Course,True,20,10,1,All,Musical Instruments,2017-01-03 14:34:32+00:00
266004,Rhythm to Rock Drum Lesson 4,True,20,12,3,Introductory,Musical Instruments,2014-08-18 22:06:31+00:00
720072,Hands On Guitar: Beyond Beginner,True,20,54,7,Introductory,Musical Instruments,2016-01-22 18:46:48+00:00
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,True,40,28,1,All,Musical Instruments,2016-12-22 17:49:15+00:00
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,True,25,238,3,Introductory,Musical Instruments,2014-02-19 03:46:50+00:00
333046,The Ultimate Method for Learning Modern Piano & Keyboards,True,25,512,3,All,Musical Instruments,2014-11-03 19:25:35+00:00
459207,Master the Bassoon - Intermediate Instruction Made Simple!,True,50,177,3,All,Musical Instruments,2015-04-15 17:12:37+00:00
814474,Oboe Pro Series - You're going to love practicing the Oboe,True,50,61,5,All,Musical Instruments,2016-04-08 23:26:22+00:00
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,True,40,21,2,Introductory,Musical Instruments,2017-05-30 13:17:58+00:00
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",True,50,115,6,Intermediate,Musical Instruments,2014-03-25 17:19:56+00:00
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,True,35,510,1,All,Musical Instruments,2015-08-13 20:35:46+00:00
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,True,50,147,4,Intermediate,Musical Instruments,2014-03-17 22:56:41+00:00
1198302,Traditional-Style Electric Blues Guitar For Beginners,True,25,9,2,Introductory,Musical Instruments,2017-06-22 21:08:35+00:00
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,True,30,5,1,All,Musical Instruments,2014-05-07 21:18:09+00:00
34332,Aprende a tocar la guitarra,True,50,7,1,All,Musical Instruments,2013-02-22 18:19:38+00:00
204014,Aprende a tocar el piano desde cero,True,50,4,0,All,Musical Instruments,2014-04-30 16:15:20+00:00
219844,Aprende a tocar el clarinete.  ,True,50,4,0,All,Musical Instruments,2014-05-19 17:00:39+00:00
212506,Ahora aprende a tocar jazz en el piano,True,30,4,0,All,Musical Instruments,2014-05-09 19:55:55+00:00
687742,こどもギターレッスン　リトルギタリストⅡ,True,20,2,0,Introductory,Musical Instruments,2016-02-18 19:19:38+00:00
219878,Aprende a tocar el contrabajo sin complicaciones,True,50,3,1,All,Musical Instruments,2014-05-19 17:02:52+00:00
207304,Aprende a tocar la guitarra eléctrica,True,50,3,0,All,Musical Instruments,2014-04-30 16:21:42+00:00
195196,Aprende a improvisar en la guitarra eléctrica,True,50,3,0,All,Musical Instruments,2014-05-05 21:59:45+00:00
834422,Curso de Teclado,True,40,1,0,Introductory,Musical Instruments,2016-05-16 18:46:15+00:00
724436,Guitarra Acústica en Siete Días,True,20,1,1,Introductory,Musical Instruments,2016-01-29 20:38:03+00:00
448250,improvisación de Guitarra,True,20,1,0,All,Musical Instruments,2015-03-24 18:59:20+00:00
796188,Step by Step Classical Guitar Course,True,100,9,1,Introductory,Musical Instruments,2016-12-08 16:10:06+00:00
773174,Piano With Willie Building Technique with Scales Vol. 4,True,40,44,0,All,Musical Instruments,2016-04-12 23:21:42+00:00
450246,Back In Black the AC/DC Classic Rock Track,True,20,13,1,Intermediate,Musical Instruments,2015-04-10 21:07:56+00:00
201472,Keyboard Basics,True,25,17,1,All,Musical Instruments,2014-04-22 00:50:00+00:00
452514,Beginner Guitar Lessons,True,20,118,0,Introductory,Musical Instruments,2015-03-23 22:49:58+00:00
765056,Guitar Fundamentals for Beginners,True,25,5,1,Introductory,Musical Instruments,2016-02-22 17:33:15+00:00
196234,Easy Piano - learn and play along,True,20,11,1,Introductory,Musical Instruments,2014-05-14 01:21:57+00:00
380596,Learn Piano: The Basics of Keyboards,True,20,113,0,Introductory,Musical Instruments,2015-01-03 04:18:17+00:00
812370,Bassoon Pro Series - You're going to love practicing Bassoon,True,50,36,0,All,Musical Instruments,2016-04-08 23:34:17+00:00
832514,Acoustic Guitar Lessons For Beginners,True,95,10,3,Introductory,Musical Instruments,2016-04-27 17:25:32+00:00
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,True,50,12,0,All,Musical Instruments,2016-12-27 14:50:10+00:00
82960,Mastering the Art of Guitar Chords,True,20,78,0,Introductory,Musical Instruments,2013-11-18 20:23:02+00:00
1207112,30 Day Guitar Jump Start for Success,True,105,31,4,Introductory,Musical Instruments,2017-05-24 17:03:41+00:00
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,True,50,205,11,Introductory,Musical Instruments,2015-04-15 16:32:47+00:00
589900,The 7 Day Guitar Method,True,20,213,4,All,Musical Instruments,2015-10-26 19:19:34+00:00
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,True,40,33,3,All,Musical Instruments,2016-08-13 12:50:31+00:00
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,True,20,284,3,All,Musical Instruments,2016-05-30 18:19:12+00:00
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,True,50,8,2,Introductory,Musical Instruments,2017-06-20 19:53:50+00:00
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,True,50,98,6,Intermediate,Musical Instruments,2015-01-01 01:25:10+00:00
56970,Drum Set for Beginners,True,20,119,8,Introductory,Musical Instruments,2013-10-02 02:34:36+00:00
762482,Guitar Lessons - Economy Picking Essentials,True,35,45,5,Intermediate,Musical Instruments,2016-02-15 18:55:28+00:00
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,True,20,297,7,Intermediate,Musical Instruments,2013-10-07 15:34:58+00:00
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,True,30,137,2,Introductory,Musical Instruments,2016-06-13 15:00:33+00:00
721274,Learn to Play Irish Fiddle,True,60,112,7,Introductory,Musical Instruments,2016-01-18 17:07:29+00:00
